,turnover,satisfaction,evaluation,projectCount,averageMonthlyHours,yearsAtCompany,workAccident,promotion,department,salary
13805,0.0,0.83,0.55,3,271.0,7,0,0,sales,medium
13806,0.0,0.15,0.6,5,188.0,7,0,0,sales,medium
13807,0.0,0.59,0.59,4,197.0,7,0,0,IT,medium
13808,0.0,0.99,0.94,5,151.0,3,0,0,product_mng,medium
13809,0.0,0.76,0.72,3,263.0,3,0,0,product_mng,medium
13810,0.0,0.64,0.67,2,223.0,3,0,0,product_mng,medium
13811,0.0,0.95,0.75,4,151.0,3,0,0,product_mng,medium
13812,0.0,0.53,0.66,3,191.0,3,0,0,IT,high
13813,0.0,0.59,0.5,2,162.0,2,0,0,management,high
13814,0.0,0.69,0.86,5,195.0,6,0,0,management,high
13815,0.0,0.5,0.49,4,222.0,3,0,0,management,high
13816,0.0,0.89,0.96,3,179.0,8,0,0,management,high
13817,0.0,0.56,0.39,3,106.0,8,0,0,management,high
13818,0.0,0.77,0.68,3,214.0,8,1,0,management,high
13819,0.0,0.15,0.75,3,259.0,8,1,0,marketing,high
13820,0.0,0.88,0.58,3,145.0,8,0,0,sales,low
13821,0.0,0.89,0.86,4,153.0,3,0,0,accounting,low
13822,0.0,0.65,0.52,2,117.0,10,1,0,support,low
13823,0.0,0.58,0.99,3,207.0,10,0,0,technical,low
13824,0.0,0.56,0.85,3,265.0,10,1,0,management,low
13825,0.0,0.25,0.72,5,279.0,8,0,0,marketing,low
13826,0.0,0.87,0.89,4,225.0,8,0,0,marketing,low
13827,0.0,0.62,0.4,3,158.0,8,1,0,marketing,low
13828,0.0,0.72,0.75,4,211.0,4,0,0,sales,medium
13829,0.0,0.49,0.94,4,175.0,3,0,0,sales,medium
13830,0.0,0.57,0.91,4,224.0,10,0,0,sales,medium
13831,0.0,0.63,0.65,3,190.0,10,0,0,sales,medium
13832,0.0,0.91,0.63,5,240.0,7,0,0,sales,medium
13833,0.0,0.7,0.68,5,225.0,7,0,0,sales,medium
13834,0.0,0.66,0.95,5,192.0,7,0,0,sales,medium
13835,0.0,0.77,0.48,5,262.0,7,0,0,IT,medium
13836,0.0,0.68,0.97,3,250.0,3,1,0,product_mng,medium
13837,0.0,0.34,0.46,3,155.0,10,0,0,product_mng,medium
13838,0.0,0.97,0.64,4,238.0,10,1,0,product_mng,medium
13839,0.0,0.57,0.75,4,249.0,10,0,0,product_mng,medium
13840,0.0,0.66,0.65,3,272.0,10,0,0,IT,medium
13841,0.0,0.68,0.67,4,162.0,10,0,0,management,high
13842,0.0,0.49,0.78,4,254.0,10,0,0,management,high
13843,0.0,0.72,0.66,4,184.0,3,0,0,management,high
13844,0.0,0.77,0.89,4,269.0,10,0,0,management,high
13845,0.0,0.77,0.73,3,201.0,10,0,0,management,high
13846,0.0,0.59,0.73,4,247.0,10,0,0,management,high
13847,0.0,0.41,0.67,6,221.0,10,0,0,marketing,medium
13848,0.0,0.94,0.64,5,247.0,10,0,0,sales,medium
13849,0.0,0.91,0.61,4,135.0,10,0,0,accounting,medium
13850,0.0,0.7,0.84,3,260.0,4,1,0,support,medium
13851,0.0,0.51,0.52,3,188.0,3,0,0,technical,high
13852,0.0,0.22,0.7,4,159.0,5,0,0,management,low
13853,0.0,0.69,0.65,3,153.0,2,0,0,marketing,medium
13854,0.0,0.2,0.68,5,167.0,7,0,0,marketing,medium
13855,0.0,0.9,0.85,3,158.0,7,0,0,marketing,medium
13856,0.0,0.76,0.85,3,180.0,7,0,0,sales,medium
13857,0.0,0.88,0.51,3,211.0,7,0,0,sales,medium
13858,0.0,0.31,0.63,4,104.0,7,1,0,sales,medium
13859,0.0,0.17,0.66,6,174.0,3,0,0,sales,medium
13860,0.0,0.91,0.77,3,195.0,7,0,0,sales,medium
13861,0.0,0.97,0.38,5,211.0,7,1,0,sales,medium
13862,0.0,0.61,0.77,5,232.0,7,0,0,sales,medium
13863,0.0,0.74,0.67,5,216.0,3,0,0,sales,low
13864,0.0,0.65,0.82,5,265.0,3,0,0,IT,low
13865,0.0,0.87,0.73,5,184.0,3,0,0,product_mng,low
13866,0.0,0.56,0.71,5,244.0,3,0,0,product_mng,low
13867,0.0,0.78,0.69,4,202.0,3,0,0,product_mng,low
13868,0.0,0.73,0.57,3,146.0,2,0,0,product_mng,low
13869,0.0,0.66,0.78,4,161.0,6,0,0,IT,low
13870,0.0,0.15,0.81,5,280.0,3,1,0,RandD,high
13871,0.0,0.52,0.69,5,208.0,8,1,0,RandD,low
13872,0.0,0.44,0.66,6,134.0,8,0,0,RandD,high
13873,0.0,0.7,0.7,3,162.0,8,0,0,RandD,high
13874,0.0,0.63,0.52,5,209.0,8,1,0,RandD,low
13875,0.0,0.89,0.59,3,265.0,8,0,0,RandD,low
13876,0.0,0.96,0.85,4,173.0,3,0,0,marketing,high
13877,0.0,0.98,0.99,4,261.0,10,1,0,sales,low
13878,0.0,0.62,0.82,3,204.0,10,0,0,accounting,medium
13879,0.0,0.62,0.73,3,144.0,10,1,0,support,high
13880,0.0,0.69,0.43,5,113.0,8,0,0,technical,medium
13881,0.0,0.5,0.91,4,144.0,8,0,0,management,medium
13882,0.0,0.71,0.93,5,140.0,8,0,0,marketing,medium
13883,0.0,0.5,0.68,3,245.0,4,0,0,marketing,medium
13884,0.0,0.93,0.6,3,188.0,3,0,0,marketing,high
13885,0.0,0.95,0.77,5,199.0,10,1,0,sales,medium
13886,0.0,0.17,0.61,6,154.0,10,1,0,sales,medium
13887,0.0,0.92,0.68,4,138.0,7,0,0,sales,medium
13888,0.0,0.64,0.48,3,147.0,7,0,0,sales,high
13889,0.0,0.27,0.42,6,173.0,7,0,0,sales,medium
13890,0.0,0.66,0.87,3,223.0,7,0,0,sales,high
13891,0.0,0.59,0.69,3,200.0,3,0,0,sales,low
13892,0.0,0.93,0.98,4,189.0,10,0,0,sales,medium
13893,0.0,0.58,0.67,5,133.0,10,0,0,technical,medium
13894,0.0,0.96,0.6,3,160.0,10,0,0,support,medium
13895,0.0,0.69,0.85,3,153.0,10,0,0,support,medium
13896,0.0,0.41,0.38,4,142.0,10,1,0,support,low
13897,0.0,0.36,0.41,3,167.0,10,0,0,support,low
13898,0.0,0.71,0.78,4,227.0,2,0,0,support,low
13899,0.0,0.94,0.9,4,144.0,4,0,0,support,low
13900,0.0,0.51,0.76,4,140.0,3,0,0,support,low
13901,0.0,0.83,0.48,4,220.0,3,1,0,support,low
13902,0.0,0.22,0.62,3,180.0,3,0,0,support,low
13903,0.0,0.66,0.89,4,173.0,4,0,0,support,low
13904,0.0,0.14,0.58,3,179.0,5,0,0,support,low
13905,0.0,0.16,0.96,5,137.0,5,1,0,technical,low
13906,0.0,0.81,0.78,3,165.0,3,0,0,technical,high
13907,0.0,0.73,0.94,3,177.0,3,0,0,technical,low
13908,0.0,0.7,0.58,5,168.0,3,0,0,management,low
13909,0.0,0.62,0.73,3,245.0,4,0,0,IT,low
13910,0.0,0.5,0.83,5,258.0,2,0,0,IT,low
13911,0.0,0.7,0.88,3,159.0,2,0,0,IT,high
13912,0.0,0.53,0.73,3,163.0,3,1,0,IT,low
13913,0.0,0.87,0.9,3,174.0,2,0,0,IT,low
13914,0.0,0.59,0.6,3,214.0,2,1,0,product_mng,low
13915,0.0,0.94,0.67,4,191.0,3,1,0,product_mng,high
13916,0.0,0.2,0.53,5,272.0,5,0,0,product_mng,low
13917,0.0,0.42,0.44,3,183.0,2,0,0,product_mng,medium
13918,0.0,0.43,0.66,4,135.0,2,0,0,IT,high
13919,0.0,0.43,0.76,6,154.0,2,0,0,management,high
13920,0.0,0.77,0.86,5,238.0,3,0,0,management,high
13921,0.0,0.76,0.98,2,235.0,3,0,0,management,high
13922,0.0,0.82,0.9,3,215.0,4,0,0,management,high
13923,0.0,0.75,0.66,5,234.0,2,0,0,management,high
13924,0.0,0.63,0.98,4,187.0,3,0,0,management,high
13925,0.0,0.51,0.75,3,133.0,3,0,0,sales,medium
13926,0.0,0.23,0.7,3,123.0,5,0,0,sales,medium
13927,0.0,0.77,0.58,4,202.0,3,0,0,sales,medium
13928,0.0,0.54,0.63,4,140.0,3,0,0,sales,medium
13929,0.0,0.63,0.85,4,182.0,3,1,0,sales,high
13930,0.0,0.55,0.45,3,179.0,2,1,0,sales,low
13931,0.0,0.31,0.63,3,150.0,3,1,0,sales,medium
13932,0.0,0.98,0.74,4,151.0,3,0,0,sales,medium
13933,0.0,0.16,0.95,6,117.0,7,0,0,sales,medium
13934,0.0,0.54,0.78,3,156.0,7,0,0,sales,medium
13935,0.0,0.73,0.48,3,211.0,7,0,0,sales,medium
13936,0.0,0.16,0.63,6,286.0,7,0,1,sales,medium
13937,0.0,0.57,0.82,5,233.0,7,0,1,sales,medium
13938,0.0,0.88,0.88,4,222.0,3,1,1,sales,medium
13939,0.0,0.95,0.81,4,258.0,7,0,1,sales,medium
13940,0.0,0.93,0.7,5,231.0,7,0,1,sales,high
13941,0.0,0.91,0.58,3,220.0,7,0,1,sales,low
13942,0.0,0.77,0.82,4,134.0,3,0,1,sales,low
13943,0.0,0.24,0.94,6,141.0,3,1,0,sales,low
13944,0.0,0.74,0.74,5,160.0,3,1,0,sales,high
13945,0.0,0.53,0.59,4,259.0,3,0,0,sales,low
13946,0.0,0.89,0.77,5,232.0,3,0,0,sales,low
13947,0.0,0.23,0.77,5,272.0,2,0,0,sales,low
13948,0.0,0.69,0.66,3,215.0,6,0,0,sales,high
13949,0.0,0.52,0.72,4,222.0,3,0,0,sales,low
13950,0.0,0.9,0.58,3,244.0,8,0,0,sales,low
13951,0.0,0.92,0.63,5,224.0,8,1,0,sales,low
13952,0.0,0.72,0.59,5,200.0,8,1,0,sales,low
13953,0.0,0.92,0.61,4,143.0,8,0,0,sales,low
13954,0.0,0.79,0.86,5,238.0,8,0,0,sales,low
13955,0.0,0.48,0.89,4,145.0,3,0,0,sales,low
13956,0.0,0.27,0.76,4,108.0,10,0,0,sales,medium
13957,0.0,0.67,0.49,3,247.0,10,0,0,sales,medium
13958,0.0,0.48,0.7,3,213.0,10,0,0,sales,medium
13959,0.0,0.99,0.6,4,209.0,8,1,0,IT,medium
13960,0.0,0.49,0.88,4,240.0,8,0,0,product_mng,medium
13961,0.0,0.39,0.45,3,100.0,8,1,0,product_mng,medium
13962,0.0,0.99,0.92,4,265.0,4,1,0,product_mng,medium
13963,0.0,0.78,0.57,3,209.0,3,0,0,product_mng,medium
13964,0.0,0.5,0.73,3,154.0,10,0,0,IT,medium
13965,0.0,0.61,0.79,5,230.0,10,0,0,management,high
13966,0.0,0.88,0.6,4,208.0,7,0,1,management,high
13967,0.0,0.44,0.44,2,141.0,7,1,1,management,high
13968,0.0,0.73,0.78,3,262.0,7,1,1,management,high
13969,0.0,0.58,0.84,4,206.0,7,0,1,management,high
13970,0.0,0.74,0.98,3,166.0,3,1,1,management,high
13971,0.0,0.32,0.48,4,117.0,10,0,1,marketing,medium
13972,0.0,0.88,0.83,4,273.0,10,0,0,sales,medium
13973,0.0,0.81,0.9,4,270.0,10,0,0,accounting,medium
13974,0.0,0.59,0.92,3,138.0,10,0,0,support,low
13975,0.0,0.79,0.65,3,235.0,10,0,0,technical,low
13976,0.0,0.92,0.64,4,190.0,10,1,0,management,low
13977,0.0,0.76,0.85,3,192.0,3,0,0,marketing,low
13978,0.0,0.91,0.65,5,214.0,3,1,0,marketing,low
13979,0.0,0.8,0.84,4,242.0,2,1,0,marketing,low
13980,0.0,0.73,0.72,4,233.0,2,0,0,sales,low
13981,0.0,0.88,0.53,3,218.0,4,0,0,sales,low
13982,0.0,0.65,0.4,5,125.0,4,0,0,sales,low
13983,0.0,0.84,0.5,4,178.0,2,0,0,sales,low
13984,0.0,0.93,0.5,5,272.0,3,0,0,sales,low
13985,0.0,0.64,0.6,3,265.0,4,0,0,sales,low
13986,0.0,0.66,0.72,4,271.0,3,0,0,sales,low
13987,0.0,0.76,0.56,3,179.0,3,1,0,sales,low
13988,0.0,0.34,0.72,3,118.0,4,0,0,IT,low
13989,0.0,0.48,0.8,4,196.0,5,0,0,product_mng,low
13990,0.0,0.79,0.61,4,173.0,2,0,0,product_mng,low
13991,0.0,0.82,0.67,4,156.0,3,0,0,product_mng,low
13992,0.0,0.51,0.71,2,180.0,3,0,0,product_mng,low
13993,0.0,0.84,0.78,4,263.0,3,0,0,IT,low
13994,0.0,0.66,0.79,5,134.0,3,0,0,management,high
13995,0.0,0.72,0.88,3,189.0,3,1,0,management,high
13996,0.0,0.53,0.91,4,167.0,4,0,0,management,high
13997,0.0,0.81,0.8,5,132.0,2,1,0,management,high
13998,0.0,0.58,0.9,3,209.0,2,0,0,management,high
13999,0.0,0.82,0.56,2,227.0,5,1,0,management,high
14000,0.0,0.72,0.99,4,239.0,3,0,0,marketing,medium
14001,0.0,0.9,0.54,4,172.0,4,0,0,sales,medium
14002,0.0,0.98,0.91,3,188.0,4,0,0,accounting,medium
14003,0.0,0.56,0.74,3,265.0,3,0,0,support,medium
14004,0.0,0.77,0.82,3,153.0,3,1,0,technical,medium
14005,0.0,0.61,0.89,4,242.0,2,0,0,management,medium
14006,0.0,0.97,0.61,4,262.0,3,1,1,marketing,medium
14007,0.0,0.64,0.55,3,246.0,2,0,1,marketing,high
14008,0.0,0.99,0.97,4,211.0,2,0,1,marketing,low
14009,0.0,0.61,0.42,3,145.0,4,0,1,sales,medium
14010,0.0,0.72,0.71,4,256.0,3,0,1,sales,medium
14011,0.0,0.67,0.91,2,245.0,2,1,1,sales,medium
14012,0.0,0.9,0.56,3,151.0,3,0,0,sales,medium
14013,0.0,0.9,0.73,4,245.0,2,0,0,sales,low
14014,0.0,0.63,0.61,4,171.0,3,0,0,sales,low
14015,0.0,0.64,0.88,3,252.0,2,0,0,sales,low
14016,0.0,0.44,0.65,3,175.0,2,0,0,IT,low
14017,0.0,0.64,0.94,4,210.0,3,0,0,product_mng,low
14018,0.0,0.65,0.95,2,180.0,2,0,0,product_mng,low
14019,0.0,0.69,0.9,5,103.0,5,0,0,product_mng,low
14020,0.0,0.93,0.51,4,110.0,3,0,0,product_mng,low
14021,0.0,0.73,0.9,5,184.0,3,0,0,IT,low
14022,0.0,0.83,0.6,4,161.0,2,0,0,management,high
14023,0.0,0.82,0.49,5,210.0,3,0,0,management,high
14024,0.0,0.39,0.91,2,212.0,2,0,0,management,high
14025,0.0,0.53,0.47,6,106.0,6,0,0,management,high
14026,0.0,0.88,0.81,4,179.0,3,0,0,management,high
14027,0.0,0.8,0.6,5,217.0,3,0,0,management,high
14028,0.0,0.68,0.79,4,184.0,3,0,0,marketing,low
14029,0.0,0.66,0.6,3,210.0,2,0,0,sales,low
14030,0.0,0.61,0.61,4,246.0,2,0,0,accounting,low
14031,0.0,0.74,0.55,4,262.0,3,0,0,support,low
14032,0.0,0.61,0.83,4,245.0,3,1,1,technical,low
14033,0.0,0.57,0.99,3,222.0,3,1,1,management,low
14034,0.0,0.68,0.54,4,146.0,4,0,1,marketing,medium
14035,0.0,0.75,0.79,4,263.0,3,0,1,marketing,medium
14036,0.0,0.29,0.57,5,134.0,2,0,1,marketing,medium
14037,0.0,0.81,0.81,5,250.0,4,0,1,sales,medium
14038,0.0,0.53,0.68,4,173.0,3,0,0,sales,medium
14039,0.0,0.42,0.96,6,173.0,3,0,0,sales,medium
14040,0.0,0.64,0.67,4,252.0,3,1,0,sales,medium
14041,0.0,0.63,0.5,2,230.0,4,0,0,sales,medium
14042,0.0,0.81,0.81,4,212.0,2,1,0,sales,medium
14043,0.0,0.71,0.66,5,187.0,2,0,0,sales,medium
14044,0.0,0.7,0.83,5,241.0,2,0,0,sales,medium
14045,0.0,0.53,1.0,3,164.0,4,0,0,IT,medium
14046,0.0,0.16,0.93,6,218.0,6,1,0,product_mng,high
14047,0.0,0.17,0.55,4,194.0,3,0,0,product_mng,low
14048,0.0,0.7,0.95,3,158.0,2,0,0,product_mng,medium
14049,0.0,0.43,0.88,2,149.0,4,0,0,product_mng,medium
14050,0.0,0.49,0.62,4,161.0,2,0,0,IT,medium
14051,0.0,0.5,0.9,5,226.0,2,0,0,management,high
14052,0.0,0.57,0.59,2,111.0,2,0,0,management,high
14053,0.0,0.68,0.75,4,258.0,3,0,0,management,high
14054,0.0,0.62,0.61,3,266.0,2,0,0,management,high
14055,0.0,0.69,0.75,3,253.0,3,0,0,management,high
14056,0.0,0.63,0.7,5,160.0,3,0,0,management,high
14057,0.0,0.76,0.62,5,230.0,3,1,0,marketing,low
14058,0.0,0.62,0.76,5,198.0,3,0,0,sales,low
14059,0.0,0.82,0.69,3,250.0,3,0,0,accounting,low
14060,0.0,0.2,0.7,4,225.0,5,0,0,support,low
14061,0.0,0.16,0.7,3,178.0,3,1,0,technical,low
14062,0.0,0.2,0.78,4,196.0,3,0,0,management,low
14063,0.0,0.53,0.51,4,240.0,2,0,0,marketing,low
14064,0.0,0.71,0.63,3,204.0,3,0,0,marketing,low
14065,0.0,0.7,0.93,3,250.0,3,0,0,marketing,low
14066,0.0,0.92,0.94,2,224.0,2,0,0,sales,low
14067,0.0,0.81,0.92,4,268.0,3,0,0,sales,low
14068,0.0,0.79,0.62,5,167.0,3,0,0,sales,low
14069,0.0,0.53,0.64,3,168.0,3,0,0,sales,low
14070,0.0,0.51,0.56,4,168.0,2,0,0,sales,low
14071,0.0,0.78,0.9,5,158.0,3,0,0,sales,low
14072,0.0,0.5,0.91,3,240.0,3,0,0,sales,low
14073,0.0,0.92,1.0,4,261.0,4,0,0,sales,medium
14074,0.0,0.59,0.54,4,176.0,2,0,0,technical,medium
14075,0.0,0.77,0.55,3,217.0,3,0,0,support,medium
14076,0.0,0.74,0.87,5,224.0,2,0,0,support,medium
14077,0.0,0.67,0.97,4,196.0,3,0,0,support,medium
14078,0.0,0.56,0.59,3,223.0,3,0,0,support,medium
14079,0.0,0.84,0.44,5,131.0,5,1,0,support,medium
14080,0.0,0.53,0.77,2,167.0,2,0,0,support,medium
14081,0.0,0.86,0.71,5,273.0,3,0,0,support,medium
14082,0.0,0.77,0.68,3,98.0,3,0,0,support,medium
14083,0.0,0.97,0.94,4,253.0,3,0,0,support,medium
14084,0.0,0.69,0.87,5,174.0,3,0,0,support,medium
14085,0.0,0.73,0.9,3,274.0,2,0,0,support,high
14086,0.0,0.42,0.47,6,174.0,5,0,0,technical,low
14087,0.0,0.4,0.47,5,173.0,5,0,0,technical,medium
14088,0.0,0.33,0.41,2,198.0,4,0,0,technical,medium
14089,0.0,0.68,0.66,3,238.0,2,0,0,management,medium
14090,0.0,0.78,0.8,3,256.0,2,0,0,IT,medium
14091,0.0,0.92,0.6,3,179.0,2,0,0,IT,low
14092,0.0,0.66,0.66,4,273.0,4,1,0,IT,low
14093,0.0,0.6,0.45,3,104.0,4,0,0,IT,low
14094,0.0,0.86,0.83,4,208.0,3,1,0,IT,low
14095,0.0,0.61,0.49,3,275.0,2,0,0,product_mng,low
14096,0.0,0.71,0.68,3,231.0,2,1,0,product_mng,low
14097,0.0,0.86,0.62,4,186.0,3,0,0,product_mng,low
14098,0.0,0.96,0.59,3,241.0,3,0,0,product_mng,low
14099,0.0,0.7,0.54,3,194.0,2,1,0,IT,low
14100,0.0,0.38,0.49,4,196.0,3,0,1,management,high
14101,0.0,0.39,0.75,6,185.0,3,0,1,management,high
14102,0.0,0.49,0.4,2,148.0,2,1,1,management,high
14103,0.0,0.78,0.62,4,150.0,3,0,1,management,high
14104,0.0,0.74,0.79,5,121.0,5,0,1,management,high
14105,0.0,0.82,0.76,4,266.0,3,0,1,management,high
14106,0.0,0.6,0.42,2,109.0,6,0,0,sales,low
14107,0.0,0.72,0.99,3,143.0,4,0,0,sales,low
14108,0.0,0.73,0.97,3,174.0,3,0,0,sales,low
14109,0.0,0.89,0.55,4,159.0,2,0,0,sales,medium
14110,0.0,0.74,0.94,4,157.0,2,0,0,sales,medium
14111,0.0,0.83,0.57,2,222.0,2,0,0,sales,medium
14112,0.0,0.24,0.88,5,199.0,5,1,0,sales,medium
14113,0.0,0.93,0.89,3,255.0,7,1,0,sales,medium
14114,0.0,0.96,0.62,4,253.0,7,0,0,sales,medium
14115,0.0,0.16,0.68,5,149.0,7,1,0,sales,medium
14116,0.0,0.21,0.85,6,285.0,7,0,0,sales,medium
14117,0.0,0.69,0.54,3,164.0,7,0,0,sales,medium
14118,0.0,0.66,0.96,3,243.0,3,1,0,sales,medium
14119,0.0,0.67,0.39,2,207.0,7,0,0,sales,medium
14120,0.0,0.85,0.58,4,186.0,7,0,0,sales,medium
14121,0.0,0.37,0.92,4,211.0,7,0,0,sales,high
14122,0.0,0.64,0.64,2,190.0,3,0,0,sales,low
14123,0.0,0.91,0.82,2,241.0,3,0,0,sales,medium
14124,0.0,0.96,0.68,3,206.0,3,0,0,sales,medium
14125,0.0,0.74,0.7,4,273.0,3,0,0,sales,medium
14126,0.0,0.94,0.99,2,157.0,3,0,0,sales,medium
14127,0.0,0.37,0.72,3,183.0,2,0,0,sales,low
14128,0.0,0.92,0.85,3,151.0,6,1,0,sales,low
14129,0.0,0.86,0.72,3,217.0,3,0,0,sales,low
14130,0.0,0.66,0.49,5,235.0,8,1,0,sales,low
14131,0.0,0.19,0.61,4,127.0,8,0,0,sales,low
14132,0.0,0.65,0.61,5,167.0,8,0,0,sales,low
14133,0.0,0.92,0.44,3,260.0,8,0,0,sales,low
14134,0.0,0.83,0.8,3,240.0,8,0,0,sales,low
14135,0.0,0.94,0.82,4,187.0,3,0,0,sales,low
14136,0.0,0.42,0.69,3,126.0,2,0,0,sales,low
14137,0.0,0.78,0.53,6,168.0,3,0,0,sales,low
14138,0.0,0.58,0.76,4,197.0,5,0,0,sales,low
14139,0.0,0.5,0.64,2,170.0,8,0,0,sales,low
14140,0.0,0.82,0.76,3,219.0,8,1,0,IT,low
14141,0.0,0.97,0.92,6,137.0,8,1,0,product_mng,low
14142,0.0,0.8,0.93,3,225.0,4,0,0,product_mng,low
14143,0.0,0.82,0.84,3,194.0,3,0,0,product_mng,low
14144,0.0,0.95,0.99,5,251.0,4,0,0,product_mng,low
14145,0.0,0.88,0.51,5,195.0,4,0,0,IT,low
14146,0.0,0.5,0.86,3,180.0,7,0,1,management,high
14147,0.0,0.53,0.8,2,225.0,7,1,1,management,high
14148,0.0,0.82,0.74,3,229.0,7,0,1,management,high
14149,0.0,0.15,0.74,6,144.0,7,0,1,management,high
14150,0.0,0.92,0.7,3,129.0,3,0,1,management,high
14151,0.0,0.53,0.74,3,172.0,10,0,1,management,high
14152,0.0,0.58,1.0,4,220.0,10,0,0,marketing,medium
14153,0.0,0.88,0.74,3,273.0,10,0,0,sales,medium
14154,0.0,0.85,0.72,3,245.0,10,0,0,accounting,medium
14155,0.0,0.99,0.68,5,264.0,10,1,0,support,medium
14156,0.0,0.94,0.73,3,268.0,10,0,0,technical,medium
14157,0.0,0.63,0.94,3,172.0,3,0,0,management,medium
14158,0.0,0.85,0.9,3,245.0,3,0,0,marketing,medium
14159,0.0,0.95,0.66,5,192.0,3,0,0,marketing,medium
14160,0.0,0.71,0.66,3,268.0,4,0,0,marketing,high
14161,0.0,0.49,0.88,4,244.0,3,0,0,sales,low
14162,0.0,0.71,0.69,4,222.0,4,0,0,sales,medium
14163,0.0,0.52,0.62,5,239.0,2,0,0,sales,medium
14164,0.0,0.48,0.72,3,143.0,4,0,0,sales,medium
14165,0.0,0.82,0.79,3,160.0,3,0,0,sales,medium
14166,0.0,0.83,0.76,2,255.0,7,0,0,sales,low
14167,0.0,0.85,0.87,4,152.0,7,0,0,sales,low
14168,0.0,0.57,0.64,4,226.0,7,0,0,sales,low
14169,0.0,0.16,0.63,5,266.0,7,0,0,IT,low
14170,0.0,0.85,0.64,5,256.0,7,0,0,product_mng,low
14171,0.0,0.82,0.67,3,198.0,3,1,0,product_mng,low
14172,0.0,0.9,0.89,4,254.0,7,0,0,product_mng,low
14173,0.0,0.92,0.64,2,104.0,7,0,0,product_mng,low
14174,0.0,0.9,0.48,4,136.0,7,0,0,IT,low
14175,0.0,0.82,0.8,5,205.0,3,0,0,IT,low
14176,0.0,0.84,0.81,4,236.0,3,1,0,IT,low
14177,0.0,0.92,0.65,3,176.0,3,0,0,IT,low
14178,0.0,0.82,0.82,3,148.0,3,0,0,IT,low
14179,0.0,0.8,0.8,4,146.0,3,1,0,IT,low
14180,0.0,0.6,0.85,3,242.0,2,0,0,IT,low
14181,0.0,0.14,0.38,5,115.0,6,1,0,marketing,high
14182,0.0,0.85,0.89,4,150.0,3,0,0,accounting,high
14183,0.0,0.55,0.81,3,239.0,8,0,0,accounting,high
14184,0.0,0.49,0.71,4,178.0,8,0,0,IT,medium
14185,0.0,0.82,0.58,5,263.0,8,0,0,IT,medium
14186,0.0,0.59,0.77,3,272.0,8,0,0,management,high
14187,0.0,0.9,0.82,3,133.0,8,0,0,marketing,medium
14188,0.0,0.62,0.72,3,149.0,3,1,0,marketing,medium
14189,0.0,0.61,0.68,3,193.0,2,0,0,marketing,medium
14190,0.0,0.52,0.55,5,174.0,3,1,0,sales,medium
14191,0.0,0.79,0.87,4,223.0,5,0,0,sales,medium
14192,0.0,0.49,0.89,4,201.0,8,0,0,sales,medium
14193,0.0,0.73,0.67,2,139.0,8,0,0,sales,medium
14194,0.0,0.67,0.49,5,241.0,8,0,0,sales,medium
14195,0.0,0.52,0.61,4,187.0,4,1,0,sales,medium
14196,0.0,0.72,0.64,4,192.0,3,0,0,sales,medium
14197,0.0,0.48,0.5,5,142.0,4,0,0,IT,medium
14198,0.0,0.19,0.79,4,229.0,4,0,0,product_mng,medium
14199,0.0,0.49,0.49,3,104.0,7,0,0,product_mng,high
14200,0.0,0.9,0.76,3,255.0,7,0,0,product_mng,low
14201,0.0,0.49,0.49,4,212.0,7,0,0,product_mng,medium
14202,0.0,0.6,0.53,2,235.0,7,0,0,IT,medium
14203,0.0,0.62,0.85,3,237.0,3,1,0,IT,medium
14204,0.0,0.64,0.5,4,253.0,10,0,1,management,high
14205,0.0,0.22,0.94,3,193.0,10,0,1,management,high
14206,0.0,0.9,0.55,3,259.0,10,1,1,management,high
14207,0.0,0.74,0.95,5,266.0,10,0,1,management,high
14208,0.0,0.85,0.54,3,185.0,10,0,1,management,high
14209,0.0,0.33,0.65,3,172.0,10,0,1,marketing,high
14210,0.0,0.5,0.73,4,180.0,3,0,0,IT,low
14211,1.0,0.38,0.53,2,157.0,3,0,0,sales,low
14212,1.0,0.8,0.86,5,262.0,6,0,0,sales,medium
14213,1.0,0.11,0.88,7,272.0,4,0,0,sales,medium
14214,1.0,0.72,0.87,5,223.0,5,0,0,sales,low
14215,1.0,0.37,0.52,2,159.0,3,0,0,sales,low
14216,1.0,0.41,0.5,2,153.0,3,0,0,sales,low
14217,1.0,0.1,0.77,6,247.0,4,0,0,sales,low
14218,1.0,0.92,0.85,5,259.0,5,0,0,sales,low
14219,1.0,0.89,1.0,5,224.0,5,0,0,sales,low
14220,1.0,0.42,0.53,2,142.0,3,0,0,sales,low
14221,1.0,0.45,0.54,2,135.0,3,0,0,sales,low
14222,1.0,0.11,0.81,6,305.0,4,0,0,sales,low
14223,1.0,0.84,0.92,4,234.0,5,0,0,sales,low
14224,1.0,0.41,0.55,2,148.0,3,0,0,sales,low
14225,1.0,0.36,0.56,2,137.0,3,0,0,sales,low
14226,1.0,0.38,0.54,2,143.0,3,0,0,sales,low
14227,1.0,0.45,0.47,2,160.0,3,0,0,sales,low
14228,1.0,0.78,0.99,4,255.0,6,0,0,sales,low
14229,1.0,0.45,0.51,2,160.0,3,1,1,sales,low
14230,1.0,0.76,0.89,5,262.0,5,0,0,sales,low
14231,1.0,0.11,0.83,6,282.0,4,0,0,sales,low
14232,1.0,0.38,0.55,2,147.0,3,0,0,sales,low
14233,1.0,0.09,0.95,6,304.0,4,0,0,sales,low
